"di_id","Year","Poorpop","Poorpop.Interp","P20population"
"GY",2010,67356.42493572,67356.42493572,81631.6432308
"GY",2011,62463.216585,62463.216585,84601.55616
"GY",2012,58055.70234999,58055.70234999,83489.7769148
"GY",2013,54291.1837446,54291.1837446,86596.4265191
"GY",2014,,52107.98329905,
"GY",2015,49924.7828535,49924.7828535,88742.0791622
"GY",2016,,49924.7828535,
"GY",2017,,49924.7828535,
"HN",1981,1579154.8412704,1579154.8412704,812070.3015628
"HN",1982,,1637186.74336017,
"HN",1983,,1695218.64544993,
"HN",1984,1753250.5475397,1753250.5475397,1106841.5378537
"HN",1985,,1815604.60378233,
"HN",1986,,1877958.66002497,
"HN",1987,1940312.7162676,1940312.7162676,1368046.3206284
"HN",1988,,2024944.09420507,
"HN",1989,,2109575.47214253,
"HN",1990,2194206.85008,2194206.85008,1552072.1577984
"HN",1991,,1887779.78046267,
"HN",1992,,1581352.71084533,
"HN",1993,1274925.641228,1274925.641228,736418.0573395
"HN",1994,,1443635.5267194,
"HN",1995,,1612345.4122108,
"HN",1996,1781055.2977022,1781055.2977022,1427130.7042031
"HN",1997,,1747885.9502234,
"HN",1998,,1714716.6027446,
"HN",1999,1681547.2552658,1681547.2552658,1328103.5678846
"HN",2000,,1656343.33688083,
"HN",2001,,1631139.41849587,
"HN",2002,1605935.5001109,1605935.5001109,1371235.4338662
"HN",2003,,1722831.8150556,
"HN",2004,,1839728.1300003,
"HN",2005,1956624.444945,1956624.444945,1921341.107709
"HN",2006,,1737806.38195193,
"HN",2007,,1518988.31895887,
"HN",2008,1300170.2559658,1300170.2559658,1386946.6287708
"HN",2009,,1264175.1582744,
"HN",2010,1228180.060583,1228180.060583,1462717.0653764
"HN",2011,1425942.16208,1425942.16208,1805417.15192
"HN",2012,1669950.0534578,1669950.0534578,2203149.438212
"HN",2013,1499413.2134595,1499413.2134595,2176865.8425825
"HN",2014,,1473722.3241474,
"HN",2015,1448031.4348353,1448031.4348353,2342018.3969322
"HN",2016,,1448031.4348353,
"HN",2017,,1448031.4348353,
"HU",1981,6783.2423969016,6783.2423969016,4538.7438957
"HU",1982,,6698.75452941973,
"HU",1983,,6614.26666193787,
"HU",1984,6529.778794456,6529.778794456,4811.2756402865
"HU",1985,,6370.74292377373,
"HU",1986,,6211.70705309147,
"HU",1987,6052.6711824092,6052.6711824092,4815.5004518011
"HU",1988,,7064.81449423253,
"HU",1989,,8076.95780605587,
"HU",1990,9089.1011178792,9089.1011178792,4920.7175882124
"HU",1991,,11912.5889028901,
"HU",1992,,14736.0766879011,
"HU",1993,17559.564472912,17559.564472912,12609.331360384
"HU",1994,,18630.046109738,
"HU",1995,,19700.527746564,
"HU",1996,20771.00938339,20771.00938339,17532.393884922
"HU",1997,,14805.6345046087,
"HU",1998,,8840.25962582733,
"HU",1999,2874.884747046,2874.884747046,1920.872872665
"HU",2000,,1916.589831364,
"HU",2001,,958.294915682,
"HU",2002,0,0,0
"HU",2003,,0,
"HU",2004,,0,
"HU",2005,0,0,0
"HU",2006,,0,
"HU",2007,,0,
"HU",2008,0,0,0
"HU",2009,,0,
"HU",2010,0,0,0
"HU",2011,0,0,24248.009224452
"HU",2012,24594.839240536,24594.839240536,47204.0585046
"HU",2013,24140.881048596,24140.881048596,24140.881048596
"HU",2014,,36199.265328434,
"HU",2015,48257.649608272,48257.649608272,96874.707540936
"HU",2016,,48257.649608272,
"HU",2017,,48257.649608272,
"IS",1981,0,0,0
"IS",1982,,0,
"IS",1983,,0,
"IS",1984,0,0,0
"IS",1985,,0,
"IS",1986,,0,
"IS",1987,0,0,0
"IS",1988,,0,
"IS",1989,,0,
"IS",1990,0,0,0
"IS",1991,,0,
"IS",1992,,0,
"IS",1993,0,0,0
"IS",1994,,0,
"IS",1995,,0,
"IS",1996,0,0,0
"IS",1997,,0,
"IS",1998,,0,
"IS",1999,0,0,0
"IS",2000,,0,
"IS",2001,,0,
"IS",2002,0,0,0
"IS",2003,,0,
"IS",2004,,0,
"IS",2005,0,0,0
"IS",2006,,0,
"IS",2007,,0,
"IS",2008,0,0,0
"IS",2009,,397.1182371785,
"IS",2010,794.236474357,794.236474357,794.236474357
"IS",2011,795.85858143,795.85858143,795.85858143
"IS",2012,0,0,0
"IS",2013,0,0,0
"IS",2014,,0,
"IS",2015,0,0,0
"IS",2016,,0,
"IS",2017,,0,
"IN",1981,409376103.04008,409376103.04008,109824241.700782
"IN",1982,,411797874.322645,
"IN",1983,,414219645.60521,
"IN",1984,416641416.887774,416641416.887774,165091025.743717
"IN",1985,,416867309.952502,
"IN",1986,,417093203.01723,
"IN",1987,417319096.081958,417319096.081958,194713097.865863
"IN",1988,,415672908.353336,
"IN",1989,,414026720.624714,
"IN",1990,412380532.896092,412380532.896092,169334501.2091
"IN",1991,,417252765.203081,
"IN",1992,,422124997.510069,
"IN",1993,426997229.817058,426997229.817058,187163013.32692
"IN",1994,,427193858.46809,
"IN",1995,,427390487.119122,
"IN",1996,427587115.770154,427587115.770154,256456220.45964
"IN",1997,,429824666.82845,
"IN",1998,,432062217.886746,
"IN",1999,434299768.945043,434299768.945043,265611011.781766
"IN",2000,,437992516.397933,
"IN",2001,,441685263.850822,
"IN",2002,445378011.303712,445378011.303712,320467916.489742
"IN",2003,,439935949.238979,
"IN",2004,,434493887.174246,
"IN",2005,429051825.109514,429051825.109514,409438541.916734
"IN",2006,,419204932.467068,
"IN",2007,,409358039.824622,
"IN",2008,399511147.182176,399511147.182176,448358092.958313
"IN",2009,,371218812.491444,
"IN",2010,342926477.800711,342926477.800711,462054511.074167
"IN",2011,274906535.965565,274906535.965565,449152269.015025
"IN",2012,255971536.193883,255971536.193883,461195486.279524
"IN",2013,227263537.300705,227263537.300705,487441485.064873
"IN",2014,,201482643.058949,
"IN",2015,175701748.817192,175701748.817192,477894111.086834
"IN",2016,,175701748.817192,
"IN",2017,,175701748.817192,
"ID",1981,115388794.319292,115388794.319292,50610688.906164
"ID",1982,,115396883.83706,
"ID",1983,,115404973.354828,
"ID",1984,115413062.872596,115413062.872596,63045224.5321038
"ID",1985,,117789785.500438,
"ID",1986,,120166508.128279,
"ID",1987,122543230.75612,122543230.75612,76118086.8530152
"ID",1988,,117227922.998036,
"ID",1989,,111912615.239952,
"ID",1990,106597307.481868,106597307.481868,52899574.3813032
"ID",1991,,108304174.973773,
"ID",1992,,110011042.465678,
"ID",1993,111717909.957583,111717909.957583,60668536.7758464
"ID",1994,,106056420.322102,
"ID",1995,,100394930.68662,
"ID",1996,94733441.051139,94733441.051139,60518617.469982
"ID",1997,,92125263.6090415,
"ID",1998,,89517086.1669439,
"ID",1999,86908908.7248464,86908908.7248464,50939118.230358
"ID",2000,,74596416.6554199,
"ID",2001,,62283924.5859933,
"ID",2002,49971432.5165668,49971432.5165668,28774141.12511
"ID",2003,,49274924.9931059,
"ID",2004,,48578417.4696449,
"ID",2005,47881909.946184,47881909.946184,44490128.806473
"ID",2006,,48737758.1266951,
"ID",2007,,49593606.3072061,
"ID",2008,50449454.4877172,50449454.4877172,57943756.5682288
"ID",2009,,44303772.5927026,
"ID",2010,38158090.6976879,38158090.6976879,54881341.5991529
"ID",2011,32720648.1031101,32720648.1031101,59472544.7782571
"ID",2012,29064185.6197888,29064185.6197888,60811456.9221536
"ID",2013,23645586.2643358,23645586.2643358,63892875.4157141
"ID",2014,,21090032.0484761,
"ID",2015,18534477.8326163,18534477.8326163,60980782.5062656
"ID",2016,,18534477.8326163,
"ID",2017,,18534477.8326163,
"IR",1981,4078823.6720252,4078823.6720252,588749.8926939
"IR",1982,,3596064.10322401,
"IR",1983,,3113304.53442283,
"IR",1984,2630544.96562164,2630544.96562164,525885.89420688
"IR",1985,,3321987.98120989,
"IR",1986,,4013430.99679813,
"IR",1987,4704874.01238638,4704874.01238638,1694198.9157289
"IR",1988,,4187118.9003446,
"IR",1989,,3669363.78830283,
"IR",1990,3151608.67626105,3151608.67626105,1023596.5734013
"IR",1991,,2623437.32658198,
"IR",1992,,2095265.97690291,
"IR",1993,1567094.62722384,1567094.62722384,452981.115875002
"IR",1994,,1734443.92612549,
"IR",1995,,1901793.22502715,
"IR",1996,2069142.5239288,2069142.5239288,777386.11818993
"IR",1997,,1909335.08741547,
"IR",1998,,1749527.65090213,
"IR",1999,1589720.2143888,1589720.2143888,580027.62813528
"IR",2000,,1241003.3272085,
"IR",2001,,892286.4400282,
"IR",2002,543569.5528479,543569.5528479,279146.14736301
"IR",2003,,466703.394301795,
"IR",2004,,389837.23575569,
"IR",2005,312971.077209585,312971.077209585,291210.808032396
"IR",2006,,395389.748417681,
"IR",2007,,477808.419625776,
"IR",2008,560227.090833872,560227.090833872,634651.341420096
"IR",2009,,543250.32365042,
"IR",2010,526273.556466969,526273.556466969,684671.652953433
"IR",2011,354307.434989134,354307.434989134,564423.834593972
"IR",2012,234061.46999739,234061.46999739,436734.92518908
"IR",2013,86986.65143948,86986.65143948,314002.80518152
"IR",2014,,190721.274312156,
"IR",2015,294455.897184833,294455.897184833,1316265.1013333
"IR",2016,,294455.897184833,
"IR",2017,,294455.897184833,
"IQ",1981,893910.1469718,893910.1469718,37846.88500368
"IQ",1982,,1352828.8829085,
"IQ",1983,,1811747.6188452,
"IQ",1984,2270666.3547819,2270666.3547819,301295.4817649
"IQ",1985,,2109802.08447157,
"IQ",1986,,1948937.81416123,
"IQ",1987,1788073.5438509,1788073.5438509,351936.45153325
"IQ",1988,,1319535.03268313,
"IQ",1989,,850996.521515367,
"IQ",1990,382458.0103476,382458.0103476,55352.81331315
"IQ",1991,,1668380.02227393,
"IQ",1992,,2954302.03420027,
"IQ",1993,4240224.0461266,4240224.0461266,1209902.61798889
"IQ",1994,,4073066.20299997,
"IQ",1995,,3905908.35987333,
"IQ",1996,3738750.5167467,3738750.5167467,1627805.33730894
"IQ",1997,,2610940.25306772,
"IQ",1998,,1483129.98938874,
"IQ",1999,355319.72570976,355319.72570976,139539.661617468
"IQ",2000,,460111.48248884,
"IQ",2001,,564903.23926792,
"IQ",2002,669694.996047,669694.996047,356138.67636578
"IQ",2003,,698324.73559154,
"IQ",2004,,726954.47513608,
"IQ",2005,755584.21468062,755584.21468062,701260.81704552
"IQ",2006,,716139.601020697,
"IQ",2007,,676694.987360773,
"IQ",2008,637250.37370085,637250.37370085,828925.47439808
"IQ",2009,,695424.74487851,
"IQ",2010,753599.11605617,753599.11605617,1298793.85317176
"IQ",2011,800321.2573356,800321.2573356,1815015.8663816
"IQ",2012,806290.5359716,806290.5359716,2034350.97086833
"IQ",2013,701163.23287765,701163.23287765,2411164.5803111
"IQ",2014,,752835.186905395,
"IQ",2015,804507.14093314,804507.14093314,3358340.38819299
"IQ",2016,,804507.14093314,
"IQ",2017,,804507.14093314,
"IE",1981,8376.422067,8376.422067,8376.422067
"IE",1982,,8440.644537299,
"IE",1983,,8504.867007598,
"IE",1984,8569.089477897,8569.089477897,8569.089477897
"IE",1985,,8575.262429539,
"IE",1986,,8581.435381181,
"IE",1987,8587.608332823,8587.608332823,8587.608332823
"IE",1988,,8566.517279944,
"IE",1989,,8545.426227065,
"IE",1990,8524.335174186,8524.335174186,8524.335174186
"IE",1991,,8574.701252117,
"IE",1992,,8625.067330048,
"IE",1993,8675.433407979,8675.433407979,8675.433407979
"IE",1994,,8724.960145616,
"IE",1995,,8774.486883253,
"IE",1996,8824.01362089,8824.01362089,8824.01362089
"IE",1997,,8918.844519078,
"IE",1998,,9013.675417266,
"IE",1999,9108.506315454,9108.506315454,9108.506315454
"IE",2000,,9251.761003147,
"IE",2001,,9395.01569084,
"IE",2002,9538.270378533,9538.270378533,0
"IE",2003,,6358.846919022,
"IE",2004,,3179.423459511,
"IE",2005,0,0,0
"IE",2006,,3003.79825287467,
"IE",2007,,6007.59650574933,
"IE",2008,9011.394758624,9011.394758624,9011.394758624
"IE",2009,,15646.370371597,
"IE",2010,22281.34598457,22281.34598457,22281.34598457
"IE",2011,21600.54542652,21600.54542652,21600.54542652
"IE",2012,11337.607616986,11337.607616986,21351.725734283
"IE",2013,34073.804574518,34073.804574518,34073.804574518
"IE",2014,,22398.168705334,
"IE",2015,10722.53283615,10722.53283615,22692.92007966
"IE",2016,,10722.53283615,
"IE",2017,,10722.53283615,
"IL",1981,2661.8286216,2661.8286216,2661.8286216
"IL",1982,,4106.56748573333,
"IL",1983,,5551.30634986667,
"IL",1984,6996.045214,6996.045214,6996.045214
"IL",1985,,8044.737585,
"IL",1986,,9093.429956,
"IL",1987,10142.122327,10142.122327,8574.179976
"IL",1988,,10210.617958,
"IL",1989,,10279.113589,
"IL",1990,10347.60922,10347.60922,3658.107922
"IL",1991,,10780.7347916667,
"IL",1992,,11213.8603633333,
"IL",1993,11646.985935,11646.985935,2584.2905326
"IL",1994,,12309.759134,
"IL",1995,,12972.532333,
"IL",1996,13635.305532,13635.305532,11184.017272
"IL",1997,,14134.5862713333,
"IL",1998,,14633.8670106667,
"IL",1999,15133.14775,15133.14775,7521.75725
"IL",2000,,16810.4774166667,
"IL",2001,,18487.8070833333,
"IL",2002,20165.13675,20165.13675,7918.5582
"IL",2003,,24580.1876013333,
"IL",2004,,28995.2384526667,
"IL",2005,33410.289304,33410.289304,33410.289304
"IL",2006,,32116.1434229333,
"IL",2007,,30821.9975418667,
"IL",2008,29527.8516608,29527.8516608,35929.1325824
"IL",2009,,23585.010424,
"IL",2010,17642.1691872,17642.1691872,37673.1400692
"IL",2011,27758.9918844,27758.9918844,48144.737193
"IL",2012,38246.3419715,38246.3419715,58992.727781
"IL",2013,38966.7395385,38966.7395385,60103.898559
"IL",2014,,39741.7712834,
"IL",2015,40516.8030283,40516.8030283,62494.7801122
"IL",2016,,40516.8030283,
"IL",2017,,40516.8030283,
"IT",1981,564704.239235575,564704.239235575,418504.912136225
"IT",1982,,564954.244214631,
"IT",1983,,565204.249193686,
"IT",1984,565454.254172742,565454.254172742,419060.751659946
"IT",1985,,565538.251021708,
"IT",1986,,565622.247870673,
"IT",1987,565706.244719639,565706.244719639,419247.503014657
"IT",1988,,566097.058440946,
"IT",1989,,566487.872162253,
"IT",1990,566878.68588356,566878.68588356,420116.40456028
"IT",1991,,567253.748321723,
"IT",1992,,567628.810759886,
"IT",1993,568003.873198049,568003.873198049,420950.286060487
"IT",1994,,519056.278056068,
"IT",1995,,470108.682914088,
"IT",1996,421161.087772107,421161.087772107,421161.087772107
"IT",1997,,421299.439666138,
"IT",1998,,421437.791560168,
"IT",1999,421576.143454199,421576.143454199,421576.143454199
"IT",2000,,421928.442543342,
"IT",2001,,422280.741632486,
"IT",2002,422633.040721629,422633.040721629,422633.040721629
"IT",2003,,425355.375960269,
"IT",2004,,428077.711198908,
"IT",2005,430800.046437548,430800.046437548,430800.046437548
"IT",2006,,434052.650721884,
"IT",2007,,437305.25500622,
"IT",2008,440557.859290556,440557.859290556,440557.859290556
"IT",2009,,589671.192261223,
"IT",2010,738784.52523189,738784.52523189,738784.52523189
"IT",2011,735230.3995731,735230.3995731,735230.3995731
"IT",2012,744039.85968201,744039.85968201,891778.73645996
"IT",2013,871779.78321204,871779.78321204,1049495.2280702
"IT",2014,,1042775.45597858,
"IT",2015,1213771.12874512,1213771.12874512,1359624.73100542
"IT",2016,,1213771.12874512,
"IT",2017,,1213771.12874512,
"JM",1981,150409.3930273,150409.3930273,27039.01728034
"JM",1982,,156641.167134477,
"JM",1983,,162872.941241653,
"JM",1984,169104.71534883,169104.71534883,47283.90967632
"JM",1985,,165762.98418549,
"JM",1986,,162421.25302215,
"JM",1987,159079.52185881,159079.52185881,57869.18072985
"JM",1988,,142981.872756453,
"JM",1989,,126884.223654097,
"JM",1990,110786.57455174,110786.57455174,27528.94063698
"JM",1991,,155150.934890407,
"JM",1992,,199515.295229073,
"JM",1993,243879.65556774,243879.65556774,93399.40910112
"JM",1994,,191861.81865756,
"JM",1995,,139843.98174738,
"JM",1996,87826.1448372,87826.1448372,46091.17638748
"JM",1997,,81512.2228403,
"JM",1998,,75198.3008434,
"JM",1999,68884.3788465,68884.3788465,42661.66429902
"JM",2000,,70635.54085352,
"JM",2001,,72386.70286054,
"JM",2002,74137.86486756,74137.86486756,50698.80554076
"JM",2003,,64955.99371336,
"JM",2004,,55774.12255916,
"JM",2005,46592.25140496,46592.25140496,43746.71167221
"JM",2006,,45885.2052132867,
"JM",2007,,45178.1590216133,
"JM",2008,44471.11282994,44471.11282994,51238.83275314
"JM",2009,,50331.47905657,
"JM",2010,56191.8452832,56191.8452832,90791.7197913
"JM",2011,51961.85636441,51961.85636441,106995.77816371
"JM",2012,53727.05087904,53727.05087904,117537.20851488
"JM",2013,53931.57734559,53931.57734559,139831.42635399
"JM",2014,,53336.417968585,
"JM",2015,52741.25859158,52741.25859158,179743.95265892
"JM",2016,,52741.25859158,
"JM",2017,,52741.25859158,
"JP",1981,559467.299232,559467.299232,259752.66624
"JP",1982,,563224.092092,
"JP",1983,,566980.884952,
"JP",1984,570737.677812,570737.677812,264985.34184
"JP",1985,,574023.682706,
"JP",1986,,577309.6876,
"JP",1987,580595.692494,580595.692494,269562.27708
"JP",1988,,582887.811682,
"JP",1989,,585179.93087,
"JP",1990,587472.050058,587472.050058,272754.87156
"JP",1991,,589055.60958,
"JP",1992,,590639.169102,
"JP",1993,592222.728624,592222.728624,274960.54368
"JP",1994,,594158.190262,
"JP",1995,,596093.6519,
"JP",1996,598029.113538,598029.113538,277656.36516
"JP",1997,,599414.529976667,
"JP",1998,,600799.946415333,
"JP",1999,602185.362854,602185.362854,279586.05228
"JP",2000,,495251.330769333,
"JP",2001,,388317.298684667,
"JP",2002,281383.2666,281383.2666,281383.2666
"JP",2003,,281624.66148,
"JP",2004,,281866.05636,
"JP",2005,282107.45124,282107.45124,282107.45124
"JP",2006,,282320.87964,
"JP",2007,,282534.30804,
"JP",2008,282747.73644,282747.73644,282747.73644
"JP",2009,,282755.46402,
"JP",2010,282763.1916,282763.1916,609028.43238
"JP",2011,282239.92404,282239.92404,607901.394522
"JP",2012,281789.51652,281789.51652,606931.285986
"JP",2013,281383.2666,281383.2666,606056.28613
"JP",2014,,281047.66884,
"JP",2015,280712.07108,280712.07108,604610.634194
"JP",2016,,280712.07108,
"JP",2017,,280712.07108,
"JO",1981,0,0,0
"JO",1982,,0,
"JO",1983,,0,
"JO",1984,0,0,0
"JO",1985,,792.494264315,
"JO",1986,,1584.98852863,
"JO",1987,2377.482792945,2377.482792945,528.6514417119
"JO",1988,,30133.98424537,
"JO",1989,,57890.485697795,
"JO",1990,85646.98715022,85646.98715022,15152.00329227
"JO",1991,,91433.00385524,
"JO",1992,,97219.02056026,
"JO",1993,103005.03726528,103005.03726528,22366.236773199
"JO",1994,,95099.8559583267,
"JO",1995,,87194.6746513733,
"JO",1996,79289.49334442,79289.49334442,29989.43503034
"JO",1997,,76474.1864000733,
"JO",1998,,73658.8794557267,
"JO",1999,70843.57251138,70843.57251138,26840.396399769
"JO",2000,,64169.29626988,
"JO",2001,,57495.02002838,
"JO",2002,50820.74378688,50820.74378688,22099.16184576
"JO",2003,,41842.058139996,
"JO",2004,,32863.372493112,
"JO",2005,23884.686846228,23884.686846228,21261.298487351
"JO",2006,,18693.075777808,
"JO",2007,,13501.464709388,
"JO",2008,8309.853640968,8309.853640968,12876.721912902
"JO",2009,,7962.318941874,
"JO",2010,7614.78424278,7614.78424278,18857.67378777
"JO",2011,9921.599741856,9921.599741856,28836.179388255
"JO",2012,13522.898013609,13522.898013609,46863.244906977
"JO",2013,16957.202076576,16957.202076576,88734.701442
"JO",2014,,19278.737035776,
"JO",2015,21600.271994976,21600.271994976,139927.5725842
"JO",2016,,21600.271994976,
"JO",2017,,21600.271994976,
"KZ",1981,432373.27105418,432373.27105418,0
"KZ",1982,,385074.36431117,
"KZ",1983,,337775.45756816,
"KZ",1984,290476.55082515,290476.55082515,0
"KZ",1985,,310810.445203923,
"KZ",1986,,331144.339582697,
"KZ",1987,351478.23396147,351478.23396147,0
"KZ",1988,,415834.699147647,
"KZ",1989,,480191.164333823,
"KZ",1990,544547.62952,544547.62952,0
"KZ",1991,,718713.069089573,
"KZ",1992,,892878.508659147,
"KZ",1993,1067043.94822872,1067043.94822872,88569.791131752
"KZ",1994,,1040237.98957546,
"KZ",1995,,1013432.0309222,
"KZ",1996,986626.07226894,986626.07226894,602774.61335162
"KZ",1997,,1160666.99414696,
"KZ",1998,,1334707.91602498,
"KZ",1999,1508748.837903,1508748.837903,854425.32714054
"KZ",2000,,1346645.46329175,
"KZ",2001,,1184542.08868049,
"KZ",2002,1022438.71406924,1022438.71406924,601317.25688528
"KZ",2003,,1031673.09417843,
"KZ",2004,,1040907.47428762,
"KZ",2005,1050141.85439681,1050141.85439681,985246.0748195
"KZ",2006,,704376.282677407,
"KZ",2007,,358610.710958003,
"KZ",2008,12845.1392386,12845.1392386,26552.398634
"KZ",2009,,16481.2906835135,
"KZ",2010,20117.442128427,20117.442128427,38809.585874448
"KZ",2011,7083.95985712,7083.95985712,20873.7500066
"KZ",2012,5496.169231,5496.169231,13162.5008492775
"KZ",2013,3642.0889856475,3642.0889856475,11863.695994335
"KZ",2014,,3459.60007075125,
"KZ",2015,3277.111155855,3277.111155855,20941.703897034
"KZ",2016,,3277.111155855,
"KZ",2017,,3277.111155855,
"KE",1981,5164390.2255673,5164390.2255673,1868657.8599585
"KE",1982,,5546617.23642173,
"KE",1983,,5928844.24727617,
"KE",1984,6311071.2581306,6311071.2581306,3242273.309766
"KE",1985,,6381780.0615114,
"KE",1986,,6452488.8648922,
"KE",1987,6523197.668273,6523197.668273,3836972.4777626
"KE",1988,,6621342.57243007,
"KE",1989,,6719487.47658713,
"KE",1990,6817632.3807442,6817632.3807442,3885515.8969593
"KE",1991,,7749529.29428153,
"KE",1992,,8681426.20781887,
"KE",1993,9613323.1213562,9613323.1213562,6189836.4735704
