"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","P20Headcount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10","ConsumptionFloor","diff","P20Threshold","P20Threshold.1","P20Threshold.2","ExtPovHC","LMPovHC","UMPovHC","NP20.Threshold","HeadCount","NP20PG","pop","P20pop","P20average","restpop","restaverage","NP20pop","NP20average","Nrestaverage","Global.Consumption.Floor","Global.Ext.HC"
0,1,"CIV","Cote d'Ivoire","SSA","N",1981,1985.08,"X",235.6879,1.9,322.1227,0.04269102,0.01349564,0.007860391,0.02350537,0.4552627,219.6005,0.3667627,-1,8.664057,"CIV_N1985X",0.0179,0.03159,0.04169,0.05165,0.06206,0.07569,0.09159,0.1149,0.1568,0.3561,0.79336534614142,0.15730898,1.9,1.9,1.9,0.04269102,,,1.93,0.04335599,0.01394958,8664057,369877.43066814,1.29936511238195,6931245.6,11.0046644715124,1732811.4,1.765386553,12.7965725398322,0.87360706070596,0.4224848
0,0,"HRV","Croatia","ECA","N",1981,1988,"Y",4.358503,1.9,605.1922,0.0004523226,0.0004423226,0.0004323226,0,0.2278073,563.6533,0.08802812,0.1812014,4.608,"HRV_N1988Y",0.04312,0.05997,0.07132,0.08054,0.08896,0.09747,0.107,0.119,0.1378,0.1949,0.0429550739663767,0.1995476774,1.9,1.9,1.9,0.0004523226,,,1.95,0.000467218,0.000457218,4608000,2084.3025408,0.0420054182567926,3686400,19.905714667627,921600,1.8955421245,24.3970267976421,0.87360706070596,0.4224848
0,1,"CYP","Cyprus","OHI","N",1981,2004,"Y",0.7115528,1.9,467.5946,0.002450742,0.0009009235,0.0003311908,0.00112306,0.3008683,396.8311,0.1518387,-1,0.689173,"CYP_N2004Y",0.03658,0.05125,0.06031,0.0695,0.07956,0.09025,0.1026,0.1204,0.1468,0.2427,1.20153612376634,0.197549258,1.9,1.9,1.9,0.002450742,,,1.9,0.002450742,0.0009009235,689173,1688.985216366,1.20153616741379,551338.4,15.4077890111918,137834.6,1.89144122675,18.7433561316687,0.87360706070596,0.4224848
0,0,"CZE","Czech Republic","ECA","N",1981,1993,"Y",14.90097,1.9,509.6229,0.000161023,7.906024e-05,6.906024e-05,0,0.2660468,433.3208,0.1212092,-1.52853,10.300591,"CZE_N1993Y",0.04644,0.05794,0.06564,0.07305,0.08086,0.08961,0.1001,0.114,0.1361,0.2363,0.240323075163951,0.199838977,1.9,1.9,1.9,0.000161023,,,1.9,0.000161023,7.906024e-05,10300591,1658.632064593,0.967124224489669,8240472.8,16.7572680557822,2060118.2,1.89924892772,20.4685946173851,0.87360706070596,0.4224848
0,1,"DNK","Denmark","OHI","N",1981,2003,"Y",8.523886,1.9,988.6328,0.002238577,0.001976967,0.00174593,0.004805646,0.2563006,885.4355,0.1210933,-1,5.121572,"DNK_N2003Y",0.03985,0.05843,0.06762,0.07579,0.08476,0.09385,0.1049,0.1203,0.1408,0.2136,0.222042300149674,0.197761423,1.9,1.9,1.9,0.002238577,,,1.9,0.002238577,0.001976967,5121572,11465.033283044,0.222042395682614,4097257.6,32.5754216951556,1024314.4,1.8812188135,40.1584405021044,0.87360706070596,0.4224848
0,0,"DOM","Dominican Republic","LAC","N",1981,1986,"Y",20.74103,1.9,405.412,0.05277091,0.01726721,0.009020845,0.02141971,0.477808,277.6032,0.4171547,0.4355326,5.943591,"DOM_N1986Y",0.01376,0.02547,0.03696,0.04878,0.06156,0.0762,0.0943,0.1194,0.1625,0.3611,0.907389989465583,0.14722909,1.9,1.9,1.9,0.05277091,,,1.95,0.05563277,0.01821415,5943591,313648.70573781,1.27829954040967,4754872.8,13.9999465901434,1188718.2,1.7224120375,16.2301641139127,0.87360706070596,0.4224848
0,0,"ECU","Ecuador","LAC","N",1981,1987,"Y",0.5472345,1.9,233.5114,0.1688765,0.06957684,0.03851968,0.1101606,0.5049197,154.5379,0.4885518,0.4523506,8.183194,"ECU_N1987Y",0.01035,0.0225,0.0343,0.04632,0.05923,0.07393,0.09202,0.117,0.1599,0.3844,0.848106985025477,0.0311235,1.9,1.9,1.9,0.1688765,,,1.95,0.1744013,0.07219381,8183194,1381949.161541,1.11720312772944,6546555.2,9.0099940253015,1636638.8,1.1961103525,9.29733131598459,0.87360706070596,0.4224848
0,0,"EGY","Egypt, Arab Republic of","MNA","N",1981,1990.5,"X",2.777,1.9,116.4155,0.1591555,0.02815032,0.007603011,0.03262113,0.3200394,94.43559,0.1693378,0.2553803,45.216506,"EGY_N1990X",0.03849,0.04866,0.05792,0.06691,0.07621,0.08649,0.09884,0.1155,0.1436,0.2673,1.38683635212673,0.0408445,1.9,1.9,1.9,0.1591555,,,1.95,0.1737802,0.03169655,45216506,7196455.620683,1.56394118959131,36173204.8,4.25577982862418,9043301.2,1.5909586375,4.38645897076199,0.87360706070596,0.4224848
0,0,"SLV","El Salvador","LAC","N",1981,1989,"Y",0.5307735,1.9,249.6009,0.160517,0.1012556,0.1000163,0.05283653,-1,-1,-1,-1,4.655364,"SLV_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0232547138133595,0.039483,1.9,1.9,1.9,0.160517,,,1.95,0.1647884,0.1028298,4655364,747265.063188,0.701462524218619,3724291.2,9.64100562644076,931072.8,0.89740945,10.0332188703767,0.87360706070596,0.4224848
0,0,"EST","Estonia","ECA","N",1981,1993,"Y",0.6085634,1.9,428.2048,0.007409902,0.003457363,0.003372628,0.001623907,0.3950347,323.0136,0.2691692,-1.288899,1.487666,"EST_N1993Y",0.02498,0.03909,0.04912,0.05903,0.06968,0.08184,0.09667,0.1167,0.1495,0.3135,0.0465662703048539,0.192590098,1.9,1.9,1.9,0.007409902,,,1.95,0.007847153,0.003564265,1487666,11023.459268732,1.01348494217602,1190132.8,14.175495233781,297533.2,1.86524841625,17.1311454301841,0.87360706070596,0.4224848
0,0,"SWZ","Eswatini","SSA","N",1981,1994.83,"X",4.049069,1.9,29.45726,0.9098341,0.644686,0.502452,1.426285,0.6045472,14.85238,0.6925939,-1.152871,0.621276,"SWZ_N1994X",0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953,0.419187945759641,0.7098341,1.9,1.9,1.9,0.9098341,,,1.9,0.9098341,0.644686,621276,565258.0903116,0.553706868098261,497020.8,5.15357217100588,124255.2,-4.224517,2.26670157876712,0.87360706070596,0.4224848
0,1,"ETH","Ethiopia","SSA","N",1981,1995.25,"X",5.438614,1.9,80.49145,0.5531791,0.1894106,0.08632618,0.2614322,0.4456451,53.63447,0.3411386,-1,36.120288,"ETH_N1995X",0.02591,0.03754,0.04585,0.05325,0.06187,0.07173,0.0845,0.1031,0.1358,0.3805,1.03405193795912,0.3531791,1.9,1.9,1.9,0.5531791,,,1.9,0.5531791,0.1894106,36120288,19980988.4075808,1.24943286902922,28896230.4,4.37565498072123,7224057.6,0.1005993,3.28271798321918,0.87360706070596,0.4224848
0,1,"FJI","Fiji","EAP","N",1981,2002.5,"X",1.216541,1.9,181.5389,0.07660484,0.01578548,0.004952179,0.01926439,0.3810205,137.434,0.2401027,-1,0.650955,"FJI_N2002X",0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962,1.30393702947265,0.12339516,1.9,1.9,1.9,0.07660484,,,1.95,0.08191044,0.01742972,650955,49866.3036222,1.5084788898456,520764,6.33839732036371,130191,1.73006023,7.02798768222603,0.87360706070596,0.4224848
0,1,"FIN","Finland","OHI","N",1981,2003,"Y",0.9802463,1.9,765.3203,0,0,0,0,0.2768374,662.4909,0.1319045,-1,4.799964,"FIN_N2003Y",0.03864,0.05507,0.06523,0.07375,0.08199,0.09152,0.1029,0.1186,0.1423,0.23,,0.2,1.9,1.9,1.9,0,,,1.9,0,0,4799964,0,,3839971.2,,959992.8,1.9,30.9765191780822,0.87360706070596,0.4224848
0,1,"FRA","France","OHI","N",1981,2003,"Y",0.8797541,1.9,909.6438,0.002475366,0.0007243828,0.0002119809,0.0008569984,0.314088,763.6211,0.1681442,-1,55.585824,"FRA_N2003Y",0.03304,0.04945,0.05919,0.06875,0.07879,0.08961,0.1027,0.1201,0.1469,0.2514,1.3439905116466,0.197524634,1.9,1.9,1.9,0.002475366,,,1.9,0.002475366,0.0007243828,55585824,137595.258811584,1.34399037556466,44468659.2,29.976974649998,11117164.8,1.8931183634,36.9093423269582,0.87360706070596,0.4224848
0,1,"GAB","Gabon","SSA","N",1981,2005,"X",359.2185,1.9,272.8996,0.03367961,0.007389493,0.00274049,0.009558887,0.4218499,193.9296,0.3011957,-1,0.747587,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315,1.19536018235622,0.16632039,1.9,1.9,1.9,0.03367961,,,1.95,0.03628431,0.008094952,747587,25178.43860107,1.48312947507409,598069.6,9.23305615183761,149517.4,1.821074218,10.7597835002945,0.87360706070596,0.4224848
0,1,"GMB","Gambia, The","SSA","N",1981,1998,"X",10.82647,1.9,61.93506,0.6684278,0.3297681,0.200027,0.5548018,0.4851946,39.70208,0.4216336,-1,0.625411,"GMB_N1998X",0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766,0.747519514470927,0.4684278,1.9,1.9,1.9,0.6684278,,,1.9,0.6684278,0.3297681,625411,418042.0988258,0.962637146450222,500328.8,4.20049606295381,125082.2,-1.23279695,2.85347567585616,0.87360706070596,0.4224848
0,0,"GEO","Georgia","ECA","N",1981,1996,"X",0.8419071,1.9,821.8526,0,0,0,0,0.3713271,665.6621,0.2404084,0.3201177,4.5045,"GEO_N1996X",0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793,,0.2,1.9,1.9,1.9,0,,,1.9,0,0,4504500,0,,3603600,,900900,1.9,33.2997643835616,0.87360706070596,0.4224848
0,1,"DEU","Germany","OHI","N",1981,1991,"Y",0.8180292,1.9,1101.351,0,0,0,0,0.292449,944.9376,0.141901,-1,78.407907,"DEU_N1991Y",0.03671,0.05144,0.06057,0.07011,0.08004,0.09153,0.1058,0.1239,0.1506,0.2293,,0.2,1.9,1.9,1.9,0,,,1.9,0,0,78407907,0,,62726325.6,,15681581.4,1.9,44.786,0.87360706070596,0.4224848
0,0,"GHA","Ghana","SSA","N",1981,1987.5,"X",0.7880217,1.9,85.17499,0.3836861,0.1247463,0.05539425,0.1752022,0.3534958,69.17584,0.210925,0.3003567,11.117605,"GHA_N1987X",0.0282,0.04146,0.0531,0.06415,0.07536,0.08757,0.102,0.1214,0.1533,0.2734,1.05629501636521,0.1836861,1.9,1.9,1.9,0.3836861,,,1.9,0.3836861,0.1247463,11117605,4265670.5037905,1.28226073344851,8894084,3.74531228946097,2223521,0.71491015,3.32161451729452,0.87360706070596,0.4224848
0,1,"GRC","Greece","OHI","N",1981,2003,"Y",0.7582539,1.9,585.6333,0.007485849,0.00466206,0.004031098,0.00416686,0.3276078,502.7141,0.2000485,-1,9.72935,"GRC_N2003Y",0.02752,0.0448,0.05622,0.06762,0.07924,0.09238,0.107,0.1258,0.1539,0.2456,0.257145510782787,0.192514151,1.9,1.9,1.9,0.007485849,,,1.9,0.007485849,0.00466206,9729350,72832.44496815,0.716712172527124,7783480,19.3935092167231,1945870,1.85571043,23.6031943103082,0.87360706070596,0.4224848
0,0,"GTM","Guatemala","LAC","N",1981,1986.5,"Y",3.873239,1.9,129.9469,0.4307048,0.2000378,0.118781,0.3307488,0.582569,69.15387,0.6371542,0.5438552,7.466488,"GTM_N1986Y",0.009956,0.01767,0.02614,0.0357,0.04689,0.0606,0.0786,0.1049,0.1523,0.4673,0.771793730984844,0.2307048,1.9,1.9,1.9,0.4307048,,,1.9,0.4307048,0.2000378,7466488,3215852.2207424,1.01755842981086,5973190.4,6.73457206264003,1493297.6,-0.000359099999999835,5.34037333664384,0.87360706070596,0.4224848
0,0,"GIN","Guinea","SSA","N",1981,1991,"X",2572.343,1.9,23.86715,0.9161959,0.6187152,0.4703483,1.394895,0.4684305,17.2495,0.4509828,0.4905278,4.589784,"GIN_N1991X",0.008884,0.02151,0.03452,0.04841,0.06383,0.0818,0.1041,0.1348,0.1848,0.3174,0.455616913888652,0.7161959,1.9,1.9,1.9,0.9161959,,,1.9,0.9161959,0.6187152,4589784,4205141.2826856,0.616913184178187,3671827.2,2.61872742094402,917956.8,-3.9777944,1.97529038082192,0.87360706070596,0.4224848
0,0,"GNB","Guinea-Bissau","SSA","N",1981,1991,"X",248.2358,1.9,104.129,0.4743145,0.253555,0.1738586,0.4697269,-1,-1,-1,-1,0.814507,"GNB_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.597200449606594,0.2743145,1.9,1.9,1.9,0.4743145,,,1.9,0.4743145,0.253555,814507,386332.4804515,0.884314205026412,651605.6,5.71439792058596,162901.4,-0.508772499999999,4.40646709760274,0.87360706070596,0.4224848
0,0,"GUY","Guyana","LAC","N",1981,1992.5,"Y",133.2612,1.9,145.4164,0.2767338,0.0998106,0.04872956,0.1454561,-1,-1,-1,-1,0.781732,"GUY_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.972381450467185,0.0767338,1.9,1.9,1.9,0.2767338,,,1.9,0.2767338,0.0998106,781732,216331.6669416,1.21471999444954,625385.6,6.14526030759481,156346.4,0.9517993,5.73806661335616,0.87360706070596,0.4224848
0,0,"HND","Honduras","LAC","N",1981,1989,"Y",10.08031,1.9,142.457,0.4163408,0.1874481,0.1073396,0.3030717,0.5949015,72.11435,0.6590374,0.5664028,3.792938,"HND_N1989Y",0.01041,0.01722,0.02492,0.03383,0.0445,0.05787,0.07576,0.1024,0.1513,0.4818,0.811990892412353,0.2163408,1.9,1.9,1.9,0.4163408,,,1.9,0.4163408,0.1874481,3792938,1579154.8412704,1.04456764746573,3034350.4,7.27928503177741,758587.6,0.11924305,5.82458649777397,0.87360706070596,0.4224848
0,0,"HUN","Hungary","ECA","N",1981,1987,"Y",137.8829,1.9,557.6801,0.0006332467,0.0006232467,0.0006132467,0,0.2095999,515.4447,0.07610319,-1.547441,10.711848,"HUN_N1987Y",0.04962,0.06457,0.07315,0.08084,0.08849,0.09661,0.1058,0.1172,0.1337,0.19,0.0304855204207256,0.1993667533,1.9,1.9,1.9,0.0006332467,,,1.95,0.0006484754,0.0006384754,10711848,6783.2423969016,0.0300041042456283,8569478.4,18.3462869448432,2142369.6,1.89377486485,22.4449165577601,0.87360706070596,0.4224848
0,1,"ISL","Iceland","OHI","N",1981,2003,"Y",138.895,1.9,975.0585,0,0,0,0,0.2683468,854.904,0.1261519,-1,0.230755,"ISL_N2003Y",0.03796,0.05699,0.06754,0.07535,0.08337,0.09247,0.1028,0.1172,0.1401,0.2262,,0.2,1.9,1.9,1.9,0,,,1.9,0,0,230755,0,,184604,,46151,1.9,39.595897260274,0.87360706070596,0.4224848
0,0,"IND","India","SAS","A",1981,,"X",14.97516,1.9,65.47389,0.574065,0.1854185,0.07990459,0.2540112,-1,-1,-1,-1,713.118032,"IND_R1977X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.08121049949169,0.374065,1.9,1.9,1.9,0.574065,,,1.9,0.3864532,0.1074055,713118032,409376103.04008,1.28631487723516,570494425.6,3.3200791120132,142623606.4,0.87964775,2.47079587071918,0.87360706070596,0.4224848
0,0,"IND","India","SAS","A",1981,,"X",14.97516,1.9,65.47389,0.574065,0.1854185,0.07990459,0.2540112,-1,-1,-1,-1,713.118032,"IND_R1977X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.08121049949169,0.374065,1.9,1.9,1.9,0.6314316,,,1.9,0.3864532,0.1074055,713118032,409376103.04008,1.28631487723516,570494425.6,3.3200791120132,142623606.4,0.87964775,2.47079587071918,0.87360706070596,0.4224848
0,0,"IND","India","SAS","A",1981,,"X",14.97516,1.9,65.47389,0.574065,0.1854185,0.07990459,0.2540112,-1,-1,-1,-1,713.118032,"IND_R1977X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.08121049949169,0.374065,1.9,1.9,1.9,0.3864532,,,1.9,0.3864532,0.1074055,713118032,409376103.04008,1.28631487723516,570494425.6,3.3200791120132,142623606.4,0.87964775,2.47079587071918,0.87360706070596,0.4224848
1,0,"IND","India","SAS","R",1981,,"X",14.97516,1.9,59.55586,0.6314316,0.2092727,0.09157872,0.2891593,-1,-1,-1,-1,546.12718245,"IND_R1977X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.06855104368606,0.4314316,1.9,1.9,1.9,0.574065,,,1.9,0.3864532,0.1074055,546127182.45,344841960.617895,1.27029104973524,436901745.96,3.13618575741254,109225436.49,0.87964775,2.22758915839041,0.87360706070596,0.4224848
1,0,"IND","India","SAS","R",1981,,"X",14.97516,1.9,59.55586,0.6314316,0.2092727,0.09157872,0.2891593,-1,-1,-1,-1,546.12718245,"IND_R1977X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.06855104368606,0.4314316,1.9,1.9,1.9,0.6314316,,,1.9,0.3864532,0.1074055,546127182.45,344841960.617895,1.27029104973524,436901745.96,3.13618575741254,109225436.49,0.87964775,2.22758915839041,0.87360706070596,0.4224848
1,0,"IND","India","SAS","R",1981,,"X",14.97516,1.9,59.55586,0.6314316,0.2092727,0.09157872,0.2891593,-1,-1,-1,-1,546.12718245,"IND_R1977X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.06855104368606,0.4314316,1.9,1.9,1.9,0.3864532,,,1.9,0.3864532,0.1074055,546127182.45,344841960.617895,1.27029104973524,436901745.96,3.13618575741254,109225436.49,0.87964775,2.22758915839041,0.87360706070596,0.4224848
1,0,"IND","India","SAS","U",1981,,"X",14.97516,1.9,84.8282,0.3864532,0.1074055,0.04172547,0.1390627,-1,-1,-1,-1,166.99084955,"IND_U1977X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16187771575944,0.1864532,1.9,1.9,1.9,0.574065,,,1.9,0.3864532,0.1074055,166990849.55,64534148.1793161,1.37194006932793,133592679.64,3.68135193397981,33398169.91,0.87964775,3.2661784734589,0.87360706070596,0.4224848
1,0,"IND","India","SAS","U",1981,,"X",14.97516,1.9,84.8282,0.3864532,0.1074055,0.04172547,0.1390627,-1,-1,-1,-1,166.99084955,"IND_U1977X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16187771575944,0.1864532,1.9,1.9,1.9,0.6314316,,,1.9,0.3864532,0.1074055,166990849.55,64534148.1793161,1.37194006932793,133592679.64,3.68135193397981,33398169.91,0.87964775,3.2661784734589,0.87360706070596,0.4224848
1,0,"IND","India","SAS","U",1981,,"X",14.97516,1.9,84.8282,0.3864532,0.1074055,0.04172547,0.1390627,-1,-1,-1,-1,166.99084955,"IND_U1977X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16187771575944,0.1864532,1.9,1.9,1.9,0.3864532,,,1.9,0.3864532,0.1074055,166990849.55,64534148.1793161,1.37194006932793,133592679.64,3.68135193397981,33398169.91,0.87964775,3.2661784734589,0.87360706070596,0.4224848
0,0,"IDN","Indonesia","EAP","A",1981,1984,"X",4091.939,1.9,47.77906,0.7642713,0.3131987,0.1587199,0.4603086,-1,-1,-1,-1,150.97884,"IDN_R1984X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.937135818252119,0.5642713,1.9,1.9,1.9,0.7642713,,,1.9,0.5399179,0.1805979,150978840,115388794.319292,1.12137920133858,120783072,3.02797440854213,30195768,0.18431995,1.91744302619863,0.87360706070596,0.4224848
0,0,"IDN","Indonesia","EAP","A",1981,1984,"X",4091.939,1.9,47.77906,0.7642713,0.3131987,0.1587199,0.4603086,-1,-1,-1,-1,150.97884,"IDN_R1984X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.937135818252119,0.5642713,1.9,1.9,1.9,0.8305876,,,1.9,0.5399179,0.1805979,150978840,115388794.319292,1.12137920133858,120783072,3.02797440854213,30195768,0.18431995,1.91744302619863,0.87360706070596,0.4224848
0,0,"IDN","Indonesia","EAP","A",1981,1984,"X",4091.939,1.9,47.77906,0.7642713,0.3131987,0.1587199,0.4603086,-1,-1,-1,-1,150.97884,"IDN_R1984X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.937135818252119,0.5642713,1.9,1.9,1.9,0.5399179,,,1.9,0.5399179,0.1805979,150978840,115388794.319292,1.12137920133858,120783072,3.02797440854213,30195768,0.18431995,1.91744302619863,0.87360706070596,0.4224848
0,0,"IDN","Indonesia","EAP","R",1981,1984,"X",4091.939,1.9,42.13149,0.8305876,0.352394,0.1816965,0.5232155,0.2921472,36.04,0.1405544,0.2385572,116.53301765,"IDN_R1984X",0.03871,0.05106,0.06147,0.07106,0.08061,0.09085,0.1028,0.1187,0.1447,0.2401,0.920348388451563,0.6305876,1.9,1.9,1.9,0.7642713,,,1.9,0.5399179,0.1805979,116533017.65,96790879.4506711,1.09388562988419,93226414.12,2.813117792513,23306603.53,0.18431995,1.68535110839041,0.87360706070596,0.4224848
0,0,"IDN","Indonesia","EAP","R",1981,1984,"X",4091.939,1.9,42.13149,0.8305876,0.352394,0.1816965,0.5232155,0.2921472,36.04,0.1405544,0.2385572,116.53301765,"IDN_R1984X",0.03871,0.05106,0.06147,0.07106,0.08061,0.09085,0.1028,0.1187,0.1447,0.2401,0.920348388451563,0.6305876,1.9,1.9,1.9,0.8305876,,,1.9,0.5399179,0.1805979,116533017.65,96790879.4506711,1.09388562988419,93226414.12,2.813117792513,23306603.53,0.18431995,1.68535110839041,0.87360706070596,0.4224848
0,0,"IDN","Indonesia","EAP","R",1981,1984,"X",4091.939,1.9,42.13149,0.8305876,0.352394,0.1816965,0.5232155,0.2921472,36.04,0.1405544,0.2385572,116.53301765,"IDN_R1984X",0.03871,0.05106,0.06147,0.07106,0.08061,0.09085,0.1028,0.1187,0.1447,0.2401,0.920348388451563,0.6305876,1.9,1.9,1.9,0.5399179,,,1.9,0.5399179,0.1805979,116533017.65,96790879.4506711,1.09388562988419,93226414.12,2.813117792513,23306603.53,0.18431995,1.68535110839041,0.87360706070596,0.4224848
0,0,"IDN","Indonesia","EAP","U",1981,1984,"X",4091.939,1.9,66.88524,0.5399179,0.1805979,0.08098827,0.2474898,0.3329345,54.64698,0.1837165,0.2753216,34.445822346,"IDN_U1984X",0.03351,0.04543,0.05598,0.06606,0.07632,0.08755,0.1009,0.1188,0.1486,0.2669,1.04795402936579,0.3399179,1.9,1.9,1.9,0.7642713,,,1.9,0.5399179,0.1805979,34445822.346,18597916.0648254,1.26446631978677,27556657.8768,3.29562657299762,6889164.4692,0.18431995,2.70262850565068,0.87360706070596,0.4224848
0,0,"IDN","Indonesia","EAP","U",1981,1984,"X",4091.939,1.9,66.88524,0.5399179,0.1805979,0.08098827,0.2474898,0.3329345,54.64698,0.1837165,0.2753216,34.445822346,"IDN_U1984X",0.03351,0.04543,0.05598,0.06606,0.07632,0.08755,0.1009,0.1188,0.1486,0.2669,1.04795402936579,0.3399179,1.9,1.9,1.9,0.8305876,,,1.9,0.5399179,0.1805979,34445822.346,18597916.0648254,1.26446631978677,27556657.8768,3.29562657299762,6889164.4692,0.18431995,2.70262850565068,0.87360706070596,0.4224848
0,0,"IDN","Indonesia","EAP","U",1981,1984,"X",4091.939,1.9,66.88524,0.5399179,0.1805979,0.08098827,0.2474898,0.3329345,54.64698,0.1837165,0.2753216,34.445822346,"IDN_U1984X",0.03351,0.04543,0.05598,0.06606,0.07632,0.08755,0.1009,0.1188,0.1486,0.2669,1.04795402936579,0.3399179,1.9,1.9,1.9,0.5399179,,,1.9,0.5399179,0.1805979,34445822.346,18597916.0648254,1.26446631978677,27556657.8768,3.29562657299762,6889164.4692,0.18431995,2.70262850565068,0.87360706070596,0.4224848
0,0,"IRN","Iran, Islamic Republic of","MNA","N",1981,1986,"X",5001.363,1.9,249.2427,0.1014188,0.02612635,0.009950911,0.03318025,0.4741964,165.7714,0.391807,0.4271234,40.217629,"IRN_N1986X",0.01807,0.02777,0.03771,0.04829,0.06005,0.07384,0.09124,0.1158,0.1587,0.3686,1.17633477695889,0.0985812,1.9,1.9,1.9,0.1014188,,,1.95,0.1075429,0.02813535,40217629,4078823.6720252,1.41054375520121,32174103.2,8.9599302689008,8043525.8,1.6256803375,9.83643060055651,0.87360706070596,0.4224848
0,1,"IRQ","Iraq","MNA","N",1981,2006.85,"X",1003.799,1.9,132.8537,0.06363917,0.01122514,0.003163039,0.0133454,0.2860061,113.3101,0.1331823,-1,14.04654,"IRQ_N2006X",0.03946,0.05324,0.06278,0.07121,0.08033,0.09049,0.1026,0.1187,0.1449,0.2363,1.36461477540592,0.13636083,1.9,1.9,1.9,0.06363917,,,1.95,0.07158289,0.01266852,14046540,893910.1469718,1.56486417091863,11237232,4.55829214867129,2809308,1.77648193,5.01562061339041,0.87360706070596,0.4224848
0,1,"IRL","Ireland","OHI","N",1981,2003,"Y",0.9517142,1.9,640.9801,0.002425839,0.001352489,0.0007540596,0.001978012,0.3288572,533.7765,0.1858747,-1,3.453,"IRL_N2003Y",0.03068,0.04624,0.0578,0.06744,0.07757,0.08908,0.1024,0.121,0.149,0.2588,0.840683998169301,0.197574161,1.9,1.9,1.9,0.002425839,,,1.9,0.002425839,0.001352489,3453000,8376.422067,0.840684398263858,2762400,21.1225188210988,690600,1.8871513545,25.8698601065805,0.87360706070596,0.4224848
1,1,"ISR","Israel","OHI","N",1981,,"Y",4.270233,1.9,592.1654,0.0006728586,0.0003103268,0.0001431247,-1,-1,-1,-1,-1,3.956,"ISR_N1979Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.02370787827542,0.1993271414,1.9,1.9,1.9,0.0006728586,,,1.9,0.0006728586,0.0003103268,3956000,2661.8286216,1.02370753676924,3164800,19.4808705677263,791200,1.8970518954,23.8613014097116,0.87360706070596,0.4224848
0,1,"ITA","Italy","OHI","N",1981,2003,"Y",0.8253945,1.9,847.1261,0.009994469,0.006667885,0.005394781,0.008654677,0.3492936,710.5751,0.2400935,-1,56.501675,"ITA_N2003Y",0.0232,0.04356,0.05535,0.0661,0.07757,0.09005,0.1039,0.1225,0.1512,0.2666,0.362768344085118,0.190005531,1.9,1.9,1.9,0.009994469,,,1.9,0.009994469,0.006667885,56501675,564704.239235575,0.632400740849764,45201340,28.1255000243937,11300335,1.8366550925,34.354237596738,0.87360706070596,0.4224848
0,0,"JAM","Jamaica","LAC","N",1981,1988,"X",63.35445,1.9,239.4699,0.0684431,0.01866944,0.008629201,0.02246573,0.4315502,172.6624,0.321432,0.3684725,2.197583,"JAM_N1988X",0.02142,0.03269,0.04346,0.05433,0.0659,0.07898,0.09499,0.117,0.1546,0.3366,1.02180108776696,0.1315569,1.9,1.9,1.9,0.0684431,,,1.95,0.07331406,0.02000784,2197583,150409.3930273,1.38173101452155,1758066.4,8.34990654859476,439516.6,1.70492356,9.41499787712329,0.87360706070596,0.4224848
0,1,"JPN","Japan","OHI","N",1981,2008,"Y",116.1032,1.9,728.6586,0.004755434,0.002726176,0.001801232,0.004867304,0.3210734,630.721,0.1882502,-1,117.648,"JPN_N2008Y",0.0269,0.04684,0.05909,0.06971,0.0808,0.09238,0.1053,0.122,0.1496,0.2474,0.644636883312009,0.195244566,1.9,1.9,1.9,0.004755434,,,1.9,0.004755434,0.002726176,117648000,559467.299232,0.810775672630511,94118400,24.0664901936095,23529600,1.874101328,29.4763486406027,0.87360706070596,0.4224848
